Part_Category_Needed,City,Date
Magnetron,Chennai,2025-09-22
Magnetron,Chennai,2025-11-20
Magnetron,Chennai,2025-11-22
Magnetron,Chennai,2025-12-27
Magnetron,Chennai,2026-01-15
Magnetron,Chennai,2026-01-17
Magnetron,Chennai,2026-01-18
Filter,Bengaluru,2023-04-18
Filter,Bengaluru,2023-08-18
Filter,Bengaluru,2023-12-21
Filter,Bengaluru,2023-12-22
Filter,Bengaluru,2023-12-23
Filter,Bengaluru,2024-11-14
Filter,Bengaluru,2024-11-15
Filter,Bengaluru,2024-11-16
Filter,Bengaluru,2025-04-18
Filter,Bengaluru,2025-04-19
Filter,Bengaluru,2025-04-21
Filter,Bengaluru,2025-05-22
Filter,Bengaluru,2025-05-23
Filter,Bengaluru,2025-08-20
Filter,Bengaluru,2025-08-21
Filter,Bengaluru,2025-08-24
Filter,Bengaluru,2025-09-16
Filter,Bengaluru,2025-11-20
Filter,Bengaluru,2025-12-24
Filter,Bengaluru,2025-12-25
Filter,Bengaluru,2025-12-26
Filter,Bengaluru,2025-12-27
Filter,Bengaluru,2026-02-09
Filter,Bengaluru,2026-04-18
Filter,Bengaluru,2026-04-19
Filter,Bengaluru,2026-06-04
Filter,Bengaluru,2026-06-05
Filter,Bengaluru,2026-06-20
Filter,Bengaluru,2026-06-21
Filter,Delhi,2024-02-12
Filter,Delhi,2024-02-14
Filter,Delhi,2024-05-13
Filter,Delhi,2024-05-14
Filter,Delhi,2024-05-16
Filter,Delhi,2024-08-08
Filter,Delhi,2024-10-15
Filter,Delhi,2024-10-16
Filter,Delhi,2024-10-17
Filter,Delhi,2024-10-18
Filter,Delhi,2024-10-19
Filter,Delhi,2024-11-26
Filter,Delhi,2024-11-27
Filter,Delhi,2025-01-27
Filter,Delhi,2025-03-25
Filter,Delhi,2025-04-15
Filter,Delhi,2025-04-16
Filter,Delhi,2025-04-17
Filter,Delhi,2025-04-18
Filter,Delhi,2025-06-19
Filter,Delhi,2025-06-20
Filter,Delhi,2025-06-21
Filter,Delhi,2025-06-22
Filter,Delhi,2025-07-22
Filter,Delhi,2025-07-23
Filter,Delhi,2025-11-18
Filter,Delhi,2025-11-20
Filter,Delhi,2025-11-22
Filter,Delhi,2025-11-23
Filter,Delhi,2025-11-24
Filter,Delhi,2026-01-16
Filter,Delhi,2026-01-18
Thermostat,Ahmedabad,2023-04-20
Thermostat,Ahmedabad,2024-03-21
Thermostat,Ahmedabad,2024-12-22
Thermostat,Ahmedabad,2025-07-25
Thermostat,Ahmedabad,2026-02-21
Thermostat,Ahmedabad,2026-02-22
Thermostat,Ahmedabad,2026-02-23
Thermostat,Ahmedabad,2026-02-24
Thermostat,Ahmedabad,2026-02-25
Thermostat,Ahmedabad,2026-05-18
Thermostat,Ahmedabad,2026-05-19
Thermostat,Ahmedabad,2026-05-20
Thermostat,Ahmedabad,2026-05-21
Thermostat,Ahmedabad,2026-07-17
Fuse,Hyderabad,2024-05-25
Fuse,Hyderabad,2024-05-26
Fuse,Hyderabad,2025-07-05
Fuse,Hyderabad,2025-07-06
Fuse,Hyderabad,2025-07-23
Fuse,Hyderabad,2025-08-27
Fuse,Hyderabad,2025-08-30
Fuse,Hyderabad,2025-08-31
Fuse,Hyderabad,2025-12-27
Fuse,Hyderabad,2026-01-13
Fuse,Hyderabad,2026-01-14
Fuse,Hyderabad,2026-01-16
Fuse,Hyderabad,2026-02-20
Fuse,Hyderabad,2026-05-23
Fuse,Hyderabad,2026-05-24
Fuse,Hyderabad,2026-06-12
Fuse,Hyderabad,2026-07-24
PCB,Kolkata,2025-03-22
PCB,Kolkata,2025-10-20
PCB,Kolkata,2025-10-21
PCB,Kolkata,2025-11-26
PCB,Kolkata,2025-11-27
PCB,Kolkata,2025-12-18
PCB,Kolkata,2025-12-19
PCB,Kolkata,2026-06-21
PCB,Kolkata,2026-06-22
PCB,Kolkata,2026-06-23
PCB,Kolkata,2026-06-24
PCB,Kolkata,2026-06-25
Fan Motor,Bengaluru,2024-03-09
Fan Motor,Bengaluru,2025-02-01
Fan Motor,Bengaluru,2025-02-02
Fan Motor,Bengaluru,2025-02-23
Fan Motor,Bengaluru,2025-04-13
Fan Motor,Bengaluru,2025-04-14
Fan Motor,Bengaluru,2025-04-15
Fan Motor,Bengaluru,2025-04-16
Fan Motor,Bengaluru,2025-04-17
Fan Motor,Bengaluru,2025-04-18
Fan Motor,Bengaluru,2025-04-19
Fan Motor,Bengaluru,2025-04-20
Fan Motor,Bengaluru,2025-05-05
Fan Motor,Bengaluru,2025-05-07
Fan Motor,Bengaluru,2025-05-08
Fan Motor,Bengaluru,2025-07-13
Fan Motor,Bengaluru,2025-07-14
Fan Motor,Bengaluru,2025-07-16
Fan Motor,Bengaluru,2025-09-20
Fan Motor,Bengaluru,2025-09-21
Fan Motor,Bengaluru,2025-09-22
Fan Motor,Bengaluru,2025-09-23
Fan Motor,Bengaluru,2025-12-06
Fan Motor,Bengaluru,2025-12-15
Fan Motor,Bengaluru,2025-12-16
Fan Motor,Bengaluru,2025-12-17
Fan Motor,Bengaluru,2025-12-18
Fan Motor,Bengaluru,2025-12-20
Fan Motor,Bengaluru,2026-01-14
Fan Motor,Bengaluru,2026-02-15
Fan Motor,Bengaluru,2026-02-16
Fan Motor,Bengaluru,2026-02-17
Fan Motor,Bengaluru,2026-02-18
Fan Motor,Bengaluru,2026-02-19
Fan Motor,Bengaluru,2026-03-07
Fan Motor,Bengaluru,2026-04-18
Fan Motor,Bengaluru,2026-06-14
Fan Motor,Bengaluru,2026-06-15
Fan Motor,Bengaluru,2026-06-16
Fan,Mumbai,2024-08-25
Fan,Mumbai,2024-09-17
Fan,Mumbai,2025-05-20
Fan,Mumbai,2025-05-21
Fan,Mumbai,2025-05-22
Fan,Mumbai,2025-06-08
Fan,Mumbai,2025-07-25
Fan,Mumbai,2025-09-16
Fan,Mumbai,2025-09-17
Fan,Mumbai,2025-11-22
Fan,Mumbai,2025-12-08
Fan,Mumbai,2025-12-25
Fan,Mumbai,2025-12-26
Fan,Mumbai,2026-01-14
Fan,Mumbai,2026-01-15
Fan,Mumbai,2026-01-16
Fan,Mumbai,2026-07-14
Gas,Hyderabad,2022-07-18
Gas,Hyderabad,2022-07-22
Gas,Hyderabad,2024-05-10
Gas,Hyderabad,2024-05-12
Gas,Hyderabad,2024-06-24
Gas,Hyderabad,2024-06-26
Gas,Hyderabad,2024-12-12
Gas,Hyderabad,2024-12-13
Gas,Hyderabad,2024-12-14
Gas,Hyderabad,2025-03-14
Gas,Hyderabad,2025-03-15
Gas,Hyderabad,2025-03-17
Gas,Hyderabad,2025-03-18
Gas,Hyderabad,2025-09-27
Gas,Hyderabad,2026-02-23
Gas,Hyderabad,2026-04-19
Gas,Hyderabad,2026-04-20
Gas,Hyderabad,2026-06-12
Gas,Hyderabad,2026-07-17
Gas,Hyderabad,2026-07-20
Gas,Hyderabad,2026-07-21
Compressor,Mumbai,2025-01-15
Compressor,Mumbai,2025-02-23
Compressor,Mumbai,2025-02-24
Compressor,Mumbai,2025-04-20
Compressor,Mumbai,2025-05-25
Compressor,Mumbai,2025-05-26
Compressor,Mumbai,2025-05-27
Compressor,Mumbai,2025-05-28
Compressor,Mumbai,2025-06-15
Compressor,Mumbai,2025-06-16
Compressor,Mumbai,2025-06-17
Compressor,Mumbai,2025-07-21
Compressor,Mumbai,2025-07-22
Compressor,Mumbai,2025-09-21
Compressor,Mumbai,2025-09-22
Compressor,Mumbai,2025-10-30
Compressor,Mumbai,2025-11-16
Compressor,Mumbai,2025-12-17
Compressor,Mumbai,2025-12-18
Compressor,Mumbai,2025-12-19
Compressor,Mumbai,2025-12-20
Compressor,Mumbai,2025-12-21
Compressor,Mumbai,2026-01-23
Compressor,Mumbai,2026-01-24
Compressor,Mumbai,2026-02-14
Compressor,Mumbai,2026-04-12
Compressor,Mumbai,2026-04-13
Compressor,Mumbai,2026-04-14
Compressor,Mumbai,2026-05-18
Compressor,Mumbai,2026-05-19
Compressor,Mumbai,2026-07-16
Compressor,Mumbai,2026-07-17
Door Seal,Delhi,2025-01-17
Door Seal,Delhi,2025-01-18
Door Seal,Delhi,2025-01-19
Door Seal,Delhi,2025-01-20
Door Seal,Delhi,2025-01-21
Door Seal,Delhi,2025-01-22
Door Seal,Delhi,2025-01-23
Door Seal,Delhi,2025-01-24
Door Seal,Delhi,2025-02-09
Door Seal,Delhi,2025-02-10
Door Seal,Delhi,2025-02-11
Door Seal,Delhi,2025-02-12
Door Seal,Delhi,2025-02-14
Door Seal,Delhi,2025-03-02
Door Seal,Delhi,2025-03-04
Door Seal,Delhi,2025-03-16
Door Seal,Delhi,2025-03-17
Door Seal,Delhi,2025-03-20
Door Seal,Delhi,2025-03-21
Door Seal,Delhi,2025-03-22
Door Seal,Delhi,2025-03-23
Door Seal,Delhi,2025-04-22
Door Seal,Delhi,2025-04-23
Door Seal,Delhi,2025-04-25
Door Seal,Delhi,2025-04-26
Door Seal,Delhi,2025-05-13
Door Seal,Delhi,2025-05-15
Door Seal,Delhi,2025-05-16
Door Seal,Delhi,2025-05-17
Door Seal,Delhi,2025-05-27
Door Seal,Delhi,2025-06-01
Door Seal,Delhi,2025-06-02
Door Seal,Delhi,2025-06-18
Door Seal,Delhi,2025-07-02
Door Seal,Delhi,2025-07-03
Door Seal,Delhi,2025-07-04
Door Seal,Delhi,2025-07-16
Door Seal,Delhi,2025-07-17
Door Seal,Delhi,2025-07-19
Door Seal,Delhi,2025-08-26
Door Seal,Delhi,2025-08-27
Door Seal,Delhi,2025-09-09
Door Seal,Delhi,2025-09-10
Door Seal,Delhi,2025-09-11
Door Seal,Delhi,2025-09-12
Door Seal,Delhi,2025-09-14
Door Seal,Delhi,2025-09-15
Door Seal,Delhi,2025-10-21
Door Seal,Delhi,2025-10-22
Door Seal,Delhi,2025-10-23
Door Seal,Delhi,2025-10-24
Door Seal,Delhi,2025-11-13
Door Seal,Delhi,2025-11-14
Door Seal,Delhi,2026-01-18
Door Seal,Delhi,2026-01-19
Door Seal,Delhi,2026-01-20
Door Seal,Delhi,2026-02-27
Door Seal,Delhi,2026-03-18
Door Seal,Delhi,2026-03-19
Door Seal,Delhi,2026-03-20
Door Seal,Delhi,2026-04-21
Door Seal,Delhi,2026-04-22
Door Seal,Delhi,2026-06-12
Door Seal,Delhi,2026-06-13
Door Seal,Delhi,2026-06-14
Door Seal,Delhi,2026-07-04
Door Seal,Delhi,2026-07-18
Door Seal,Delhi,2026-07-19
Door Seal,Delhi,2026-07-20
Door Seal,Delhi,2026-07-21
Door Seal,Delhi,2026-07-22
Door Lock,Hyderabad,2024-12-16
Door Lock,Hyderabad,2024-12-17
Door Lock,Hyderabad,2024-12-18
Door Lock,Hyderabad,2024-12-19
Door Lock,Hyderabad,2025-05-24
Door Lock,Hyderabad,2025-05-26
Door Lock,Hyderabad,2025-05-27
Door Lock,Hyderabad,2025-06-18
Door Lock,Hyderabad,2025-08-21
Door Lock,Hyderabad,2025-08-22
Door Lock,Hyderabad,2025-08-23
Door Lock,Hyderabad,2025-08-24
Door Lock,Hyderabad,2025-08-25
Door Lock,Hyderabad,2026-02-18
Door Lock,Hyderabad,2026-02-20
Door Lock,Hyderabad,2026-03-10
Sediment Filter,Kolkata,2024-01-18
Sediment Filter,Kolkata,2024-01-19
Sediment Filter,Kolkata,2024-01-20
Sediment Filter,Kolkata,2024-01-23
Sediment Filter,Kolkata,2024-01-25
Sediment Filter,Kolkata,2025-01-18
Sediment Filter,Kolkata,2025-01-19
Sediment Filter,Kolkata,2025-01-20
Sediment Filter,Kolkata,2025-02-11
Sediment Filter,Kolkata,2025-02-12
Sediment Filter,Kolkata,2025-02-14
Sediment Filter,Kolkata,2025-03-19
Sediment Filter,Kolkata,2025-03-20
Sediment Filter,Kolkata,2025-03-22
Sediment Filter,Kolkata,2025-06-20
Sediment Filter,Kolkata,2025-06-21
Sediment Filter,Kolkata,2025-06-24
Sediment Filter,Kolkata,2025-06-25
Sediment Filter,Kolkata,2025-07-13
Sediment Filter,Kolkata,2025-07-14
Sediment Filter,Kolkata,2025-07-15
Sediment Filter,Kolkata,2025-07-16
Sediment Filter,Kolkata,2025-08-14
Sediment Filter,Kolkata,2025-08-15
Sediment Filter,Kolkata,2025-08-16
Sediment Filter,Kolkata,2025-08-27
Sediment Filter,Kolkata,2025-09-09
Sediment Filter,Kolkata,2025-09-11
Sediment Filter,Kolkata,2025-09-12
Sediment Filter,Kolkata,2025-09-13
Sediment Filter,Kolkata,2025-09-14
Sediment Filter,Kolkata,2025-09-15
Sediment Filter,Kolkata,2025-09-16
Sediment Filter,Kolkata,2025-12-11
Sediment Filter,Kolkata,2025-12-13
Sediment Filter,Kolkata,2026-02-22
Sediment Filter,Kolkata,2026-05-04
Sediment Filter,Kolkata,2026-05-05
Sediment Filter,Kolkata,2026-05-07
Sediment Filter,Kolkata,2026-06-13
Sediment Filter,Kolkata,2026-06-14
Sediment Filter,Kolkata,2026-06-15
Sediment Filter,Kolkata,2026-06-17
Fuse,Mumbai,2025-04-27
Fuse,Mumbai,2025-05-15
Fuse,Mumbai,2025-05-16
Fuse,Mumbai,2025-08-21
Fuse,Mumbai,2025-12-19
Fuse,Mumbai,2026-01-26
Fuse,Mumbai,2026-03-03
Fuse,Mumbai,2026-03-04
Fuse,Mumbai,2026-03-22
Fuse,Mumbai,2026-04-13
Fuse,Mumbai,2026-04-29
Fuse,Mumbai,2026-04-30
Fuse,Mumbai,2026-05-17
Fuse,Mumbai,2026-06-03
Fuse,Mumbai,2026-06-21
Fuse,Mumbai,2026-07-30
Fuse,Mumbai,2026-07-31
